Timestamp	Category	data 1	data 2	data 3	data 4	data 5
2016-09-15 17:03:42.0066	WARN	ELAI activated.
2016-09-15 17:17:06.5947	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT3.623S","score":{"scaled":-0.43939531340649918},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.81082350015640259}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:06.5957	INFO	sent Pull request
2016-09-15 17:17:06.9987	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:09.5977	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.034S","score":{"scaled":-0.59560998883336658},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.74772793054580688}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:09.5977	INFO	sent Pull request
2016-09-15 17:17:09.9987	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:12.5997	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT4.386S","score":{"scaled":-0.35377198699452916},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.67635989189147949}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:12.5997	INFO	sent Pull request
2016-09-15 17:17:12.9997	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:15.6037	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:15.6037	INFO	sent Pull request
2016-09-15 17:17:16.0237	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:18.6037	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:18.6047	INFO	sent Pull request
2016-09-15 17:17:19.0007	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:21.6077	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:21.6077	INFO	sent Pull request
2016-09-15 17:17:22.0037	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:24.6087	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:24.6097	INFO	sent Pull request
2016-09-15 17:17:25.8857	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:27.6107	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:27.6107	INFO	sent Pull request
2016-09-15 17:17:28.0037	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:30.6137	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:30.6137	INFO	sent Pull request
2016-09-15 17:17:31.0837	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:33.6157	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:33.6167	INFO	sent Pull request
2016-09-15 17:17:34.0237	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:36.6177	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:36.6187	INFO	sent Pull request
2016-09-15 17:17:37.0237	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:40.9117	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT5.572S","score":{"scaled":0.6405676319712823},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.64150774478912354}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:40.9177	INFO	sent Pull request
2016-09-15 17:17:41.3227	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:43.9117	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:43.9127	INFO	sent Pull request
2016-09-15 17:17:44.3137	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:46.9117	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:46.9117	INFO	sent Pull request
2016-09-15 17:17:47.3167	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:49.9127	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:49.9137	INFO	sent Pull request
2016-09-15 17:17:50.3247	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:52.9127	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:52.9127	INFO	sent Pull request
2016-09-15 17:17:53.3457	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:55.9127	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:55.9127	INFO	sent Pull request
2016-09-15 17:17:56.3357	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:17:58.9127	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:17:58.9127	INFO	sent Pull request
2016-09-15 17:17:59.3427	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
